date,hour,Temperature
12/05/2016,22,17.5
12/05/2016,23,17.8
12/05/2016,24,17
13/05/2016,1,17.4
13/05/2016,2,16.4
13/05/2016,3,15.5
13/05/2016,4,15.5
13/05/2016,5,15.4
13/05/2016,6,13.8
13/05/2016,7,14.3
13/05/2016,8,14.1
13/05/2016,9,15.4
13/05/2016,10,17.1
13/05/2016,11,19.1
13/05/2016,12,19.2
13/05/2016,13,20.7
13/05/2016,14,19.5
13/05/2016,15,19.8
13/05/2016,16,21
13/05/2016,17,20
13/05/2016,18,20.3
13/05/2016,19,19.2
13/05/2016,20,18.7
13/05/2016,21,18.2
13/05/2016,22,17.5
13/05/2016,23,16.1
13/05/2016,24,15.3
14/05/2016,1,15.5
14/05/2016,2,15.4
14/05/2016,3,14.6
14/05/2016,4,13.9
14/05/2016,5,13.3
14/05/2016,6,11.6
14/05/2016,7,11.4
14/05/2016,8,10.3
14/05/2016,9,10.3
14/05/2016,10,10.8
14/05/2016,11,nan
14/05/2016,12,nan
14/05/2016,13,nan
14/05/2016,14,nan
14/05/2016,15,nan
14/05/2016,16,10
14/05/2016,17,10.3
14/05/2016,18,10.2
14/05/2016,19,9.4
14/05/2016,20,8.4
14/05/2016,21,7.9
14/05/2016,22,7
14/05/2016,23,5.8
14/05/2016,24,4.8
15/05/2016,1,4.2
15/05/2016,2,3.7
15/05/2016,3,3.4
15/05/2016,4,3.2
15/05/2016,5,3.9
15/05/2016,6,3.6
15/05/2016,7,3.9
15/05/2016,8,3.9
15/05/2016,9,3.7
15/05/2016,10,4.9
15/05/2016,11,4.5
15/05/2016,12,5.8
15/05/2016,13,6.8
15/05/2016,14,6.1
15/05/2016,15,5.6
15/05/2016,16,6.6
15/05/2016,17,7.7
15/05/2016,18,7.2
15/05/2016,19,6.8
15/05/2016,20,6.5
15/05/2016,21,6
15/05/2016,22,5.5
15/05/2016,23,4.7
15/05/2016,24,4.5
16/05/2016,1,4.4
16/05/2016,2,4
16/05/2016,3,3.8
16/05/2016,4,3.2
16/05/2016,5,2.7
16/05/2016,6,2.6
16/05/2016,7,3.2
16/05/2016,8,6.2
16/05/2016,9,8.3
16/05/2016,10,9.6
16/05/2016,11,10.6
16/05/2016,12,11.2
16/05/2016,13,13.4
16/05/2016,14,14.9
16/05/2016,15,17
16/05/2016,16,17.7
16/05/2016,17,14.6
16/05/2016,18,13.4
16/05/2016,19,13.7
16/05/2016,20,13.7
16/05/2016,21,9.9
16/05/2016,22,9.9
16/05/2016,23,9.4
16/05/2016,24,8.7
17/05/2016,1,8
17/05/2016,2,8.1
17/05/2016,3,7.2
17/05/2016,4,7.8
17/05/2016,5,7
17/05/2016,6,6.9
17/05/2016,7,7.1
17/05/2016,8,7.6
17/05/2016,9,8.9
17/05/2016,10,10.6
17/05/2016,11,12.6
17/05/2016,12,13.4
17/05/2016,13,13.6
17/05/2016,14,13.9
17/05/2016,15,13.8
17/05/2016,16,14.2
17/05/2016,17,13.9
17/05/2016,18,14.3
17/05/2016,19,14
17/05/2016,20,14.4
17/05/2016,21,13.5
17/05/2016,22,12.1
17/05/2016,23,11.1
17/05/2016,24,10.5
18/05/2016,1,10
18/05/2016,2,9.8
18/05/2016,3,9.3
18/05/2016,4,8.7
18/05/2016,5,8.5
18/05/2016,6,8
18/05/2016,7,8.4
18/05/2016,8,10.3
18/05/2016,9,10.7
18/05/2016,10,11.4
18/05/2016,11,12.5
18/05/2016,12,11.5
18/05/2016,13,13
18/05/2016,14,13.9
18/05/2016,15,15.1
18/05/2016,16,15.4
18/05/2016,17,14.2
18/05/2016,18,13.6
18/05/2016,19,12.6
18/05/2016,20,12.8
18/05/2016,21,12.4
18/05/2016,22,12.6
18/05/2016,23,12.7
18/05/2016,24,12.7
19/05/2016,1,12.5
19/05/2016,2,12.3
19/05/2016,3,11.7
19/05/2016,4,11.8
19/05/2016,5,11.6
19/05/2016,6,11.5
19/05/2016,7,11.9
19/05/2016,8,12.2
19/05/2016,9,13.9
19/05/2016,10,16.3
19/05/2016,11,17.8
19/05/2016,12,17.6
19/05/2016,13,17.1
19/05/2016,14,18.8
19/05/2016,15,16.5
19/05/2016,16,17.5
19/05/2016,17,19.8
19/05/2016,18,18.3
19/05/2016,19,16.9
19/05/2016,20,16.1
19/05/2016,21,15.8
19/05/2016,22,15.9
19/05/2016,23,14.1
19/05/2016,24,14.4
20/05/2016,1,13.4
20/05/2016,2,13.3
20/05/2016,3,12.8
20/05/2016,4,11
20/05/2016,5,10.3
20/05/2016,6,9.5
20/05/2016,7,10
20/05/2016,8,14
20/05/2016,9,16.9
20/05/2016,10,17.8
20/05/2016,11,19.6
20/05/2016,12,20.8
20/05/2016,13,20.5
20/05/2016,14,21.1
20/05/2016,15,21.5
20/05/2016,16,22.5
20/05/2016,17,22
20/05/2016,18,21.2
20/05/2016,19,21
20/05/2016,20,20.2
20/05/2016,21,18.7
20/05/2016,22,18.1
20/05/2016,23,16.9
20/05/2016,24,16.5
21/05/2016,1,16.3
21/05/2016,2,16
21/05/2016,3,16.3
21/05/2016,4,16
21/05/2016,5,15.4
21/05/2016,6,15.1
21/05/2016,7,15.1
21/05/2016,8,15.6
21/05/2016,9,15.2
21/05/2016,10,17.3
21/05/2016,11,17.9
21/05/2016,12,18.2
21/05/2016,13,21.8
21/05/2016,14,22.3
21/05/2016,15,22.4
21/05/2016,16,21.8
21/05/2016,17,19.6
21/05/2016,18,18.6
21/05/2016,19,17.8
21/05/2016,20,18.9
21/05/2016,21,16.7
21/05/2016,22,16.6
21/05/2016,23,15.8
21/05/2016,24,15.5
22/05/2016,1,14.8
22/05/2016,2,14.7
22/05/2016,3,14.8
22/05/2016,4,13.9
22/05/2016,5,14.3
22/05/2016,6,14.5
22/05/2016,7,14.7
22/05/2016,8,15.4
22/05/2016,9,16.6
22/05/2016,10,18.2
22/05/2016,11,19.4
22/05/2016,12,20.8
22/05/2016,13,21.9
22/05/2016,14,22.1
22/05/2016,15,22.5
22/05/2016,16,22.6
22/05/2016,17,23.2
22/05/2016,18,23.2
22/05/2016,19,22.2
22/05/2016,20,20.9
22/05/2016,21,18.2
22/05/2016,22,17
22/05/2016,23,16.3
22/05/2016,24,15.3
23/05/2016,1,14.6
23/05/2016,2,14.7
23/05/2016,3,14.3
23/05/2016,4,14.4
23/05/2016,5,13.6
23/05/2016,6,13.7
23/05/2016,7,14.1
23/05/2016,8,16.4
23/05/2016,9,18.7
23/05/2016,10,21.3
23/05/2016,11,23.1
23/05/2016,12,24.6
23/05/2016,13,24.2
23/05/2016,14,23.8
23/05/2016,15,24.2
23/05/2016,16,23.7
23/05/2016,17,24.1
23/05/2016,18,23.3
23/05/2016,19,23.1
23/05/2016,20,22.8
23/05/2016,21,20.1
23/05/2016,22,19.6
23/05/2016,23,19.1
23/05/2016,24,18.7
24/05/2016,1,17.6
24/05/2016,2,16.5
24/05/2016,3,16.5
24/05/2016,4,16
24/05/2016,5,14.7
24/05/2016,6,14.2
24/05/2016,7,14.3
24/05/2016,8,17.6
24/05/2016,9,20
24/05/2016,10,22.5
24/05/2016,11,24.1
24/05/2016,12,24.5
24/05/2016,13,24.3
24/05/2016,14,26.3
24/05/2016,15,26.7
24/05/2016,16,27.6
24/05/2016,17,27.8
24/05/2016,18,27.8
24/05/2016,19,28.5
24/05/2016,20,27
24/05/2016,21,25
24/05/2016,22,22.8
24/05/2016,23,21.6
24/05/2016,24,20.7
25/05/2016,1,19.2
25/05/2016,2,18.6
25/05/2016,3,17.6
25/05/2016,4,17
25/05/2016,5,18
25/05/2016,6,17
25/05/2016,7,18.6
25/05/2016,8,19.3
25/05/2016,9,20.7
25/05/2016,10,23
25/05/2016,11,23.3
25/05/2016,12,24.4
25/05/2016,13,25.2
25/05/2016,14,27.2
25/05/2016,15,26.3
25/05/2016,16,29.1
25/05/2016,17,29.7
25/05/2016,18,29.6
25/05/2016,19,29.2
25/05/2016,20,25.7
25/05/2016,21,24.3
25/05/2016,22,24.4
25/05/2016,23,24.2
25/05/2016,24,23.7
26/05/2016,1,21.3
26/05/2016,2,20.5
26/05/2016,3,19.4
26/05/2016,4,18.5
26/05/2016,5,19.3
26/05/2016,6,19.2
26/05/2016,7,17.5
26/05/2016,8,17.8
26/05/2016,9,18.2
26/05/2016,10,18.7
26/05/2016,11,19.3
26/05/2016,12,20.7
26/05/2016,13,19.9
26/05/2016,14,16.7
26/05/2016,15,19
26/05/2016,16,22.6
26/05/2016,17,24.6
26/05/2016,18,21.5
26/05/2016,19,20.9
26/05/2016,20,20.1
26/05/2016,21,20.4
26/05/2016,22,20.1
26/05/2016,23,19.5
26/05/2016,24,18.8
27/05/2016,1,19.4
27/05/2016,2,18.7
27/05/2016,3,18.7
27/05/2016,4,18.9
27/05/2016,5,18.7
27/05/2016,6,18
27/05/2016,7,19
27/05/2016,8,21.1
27/05/2016,9,23
27/05/2016,10,23.5
27/05/2016,11,23.6
27/05/2016,12,25.6
27/05/2016,13,27
27/05/2016,14,26.8
27/05/2016,15,27.7
27/05/2016,16,27.7
27/05/2016,17,28.2
27/05/2016,18,27.8
27/05/2016,19,25.4
27/05/2016,20,24.5
27/05/2016,21,23.5
27/05/2016,22,22.8
27/05/2016,23,22.7
27/05/2016,24,22.6
28/05/2016,1,21.9
28/05/2016,2,21.6
28/05/2016,3,20
28/05/2016,4,19.8
28/05/2016,5,19
28/05/2016,6,18.5
28/05/2016,7,19.8
28/05/2016,8,21.3
28/05/2016,9,24.7
28/05/2016,10,26.1
28/05/2016,11,25.5
28/05/2016,12,26.5
28/05/2016,13,27.9
28/05/2016,14,29.2
28/05/2016,15,30.7
28/05/2016,16,30.5
28/05/2016,17,28.2
28/05/2016,18,28
28/05/2016,19,26.4
28/05/2016,20,25.6
28/05/2016,21,24.1
28/05/2016,22,24.1
28/05/2016,23,23.7
28/05/2016,24,24
29/05/2016,1,23.8
29/05/2016,2,22.6
29/05/2016,3,23
29/05/2016,4,21.3
29/05/2016,5,21
29/05/2016,6,21.3
29/05/2016,7,21
29/05/2016,8,23
29/05/2016,9,24.9
29/05/2016,10,26.5
29/05/2016,11,26.1
29/05/2016,12,28
29/05/2016,13,28.7
29/05/2016,14,29.5
29/05/2016,15,28.7
29/05/2016,16,26.7
29/05/2016,17,25.3
29/05/2016,18,25.5
29/05/2016,19,25.4
29/05/2016,20,24.5
29/05/2016,21,24
29/05/2016,22,22.7
29/05/2016,23,22.8
29/05/2016,24,23.1
30/05/2016,1,20.3
30/05/2016,2,20.9
30/05/2016,3,19.8
30/05/2016,4,21
30/05/2016,5,20.1
30/05/2016,6,19.2
30/05/2016,7,19.4
30/05/2016,8,20.7
30/05/2016,9,23.1
30/05/2016,10,24.9
30/05/2016,11,25.8
30/05/2016,12,27
30/05/2016,13,27.8
30/05/2016,14,27.4
30/05/2016,15,27.7
30/05/2016,16,27.8
30/05/2016,17,25.5
30/05/2016,18,26.3
30/05/2016,19,25.5
30/05/2016,20,24.7
30/05/2016,21,23.5
30/05/2016,22,21.7
30/05/2016,23,20.6
30/05/2016,24,21.6
31/05/2016,1,20.4
31/05/2016,2,19.4
31/05/2016,3,18.3
31/05/2016,4,18.8
31/05/2016,5,18.3
31/05/2016,6,17
31/05/2016,7,17.9
31/05/2016,8,19.5
31/05/2016,9,21.6
31/05/2016,10,22.7
31/05/2016,11,24.4
31/05/2016,12,26
31/05/2016,13,25.8
31/05/2016,14,26.6
31/05/2016,15,26.8
31/05/2016,16,25.7
31/05/2016,17,24.2
31/05/2016,18,22.4
31/05/2016,19,22.2
31/05/2016,20,21.1
31/05/2016,21,20.3
31/05/2016,22,18.7
31/05/2016,23,17.8
31/05/2016,24,16.9
01/06/2016,1,16.7
01/06/2016,2,16.7
01/06/2016,3,15.9
01/06/2016,4,15.2
01/06/2016,5,14.5
01/06/2016,6,13.9
01/06/2016,7,13.8
01/06/2016,8,14.2
01/06/2016,9,15.2
01/06/2016,10,15.6
01/06/2016,11,15.7
01/06/2016,12,16
01/06/2016,13,17.3
01/06/2016,14,17.4
01/06/2016,15,18.3
01/06/2016,16,18.2
01/06/2016,17,19.3
01/06/2016,18,17.9
01/06/2016,19,18.1
01/06/2016,20,17.8
01/06/2016,21,17.2
01/06/2016,22,16.9
01/06/2016,23,16.9
01/06/2016,24,16.8
02/06/2016,1,17
02/06/2016,2,17.5
02/06/2016,3,17.3
02/06/2016,4,17.4
02/06/2016,5,17.1
02/06/2016,6,17.6
02/06/2016,7,16.4
02/06/2016,8,18
02/06/2016,9,17.6
02/06/2016,10,19
02/06/2016,11,21.8
02/06/2016,12,23
02/06/2016,13,24.2
02/06/2016,14,24.5
02/06/2016,15,25.8
02/06/2016,16,26.4
02/06/2016,17,25.3
02/06/2016,18,25
02/06/2016,19,25.3
02/06/2016,20,26.6
02/06/2016,21,23.9
02/06/2016,22,22.4
02/06/2016,23,21.1
02/06/2016,24,20.3
03/06/2016,1,18.8
03/06/2016,2,18.1
03/06/2016,3,17.6
03/06/2016,4,16.4
03/06/2016,5,16.7
03/06/2016,6,15.7
03/06/2016,7,17
03/06/2016,8,19.2
03/06/2016,9,20.3
03/06/2016,10,21.8
03/06/2016,11,22.7
03/06/2016,12,24.3
03/06/2016,13,24.3
03/06/2016,14,24.9
03/06/2016,15,25.9
03/06/2016,16,24.8
03/06/2016,17,24.8
03/06/2016,18,24
03/06/2016,19,23.1
03/06/2016,20,23.2
03/06/2016,21,23
03/06/2016,22,21.7
03/06/2016,23,20.6
03/06/2016,24,19.9
04/06/2016,1,19.7
04/06/2016,2,19
04/06/2016,3,18.7
04/06/2016,4,18
04/06/2016,5,17.8
04/06/2016,6,17.8
04/06/2016,7,17.2
04/06/2016,8,18.2
04/06/2016,9,19.8
04/06/2016,10,20.4
04/06/2016,11,22.2
04/06/2016,12,23.7
04/06/2016,13,24.4
04/06/2016,14,24.4
04/06/2016,15,24.5
04/06/2016,16,24.9
04/06/2016,17,25.1
04/06/2016,18,24.1
04/06/2016,19,22.1
04/06/2016,20,21.7
04/06/2016,21,20.6
04/06/2016,22,20.8
04/06/2016,23,20.5
04/06/2016,24,19.3
05/06/2016,1,16.4
05/06/2016,2,16.4
05/06/2016,3,16.7
05/06/2016,4,16.5
05/06/2016,5,16.7
05/06/2016,6,17.4
05/06/2016,7,18.7
05/06/2016,8,18.5
05/06/2016,9,18.9
05/06/2016,10,20.1
05/06/2016,11,20.2
05/06/2016,12,20.5
05/06/2016,13,20.5
05/06/2016,14,21.4
05/06/2016,15,19.2
05/06/2016,16,19.3
05/06/2016,17,19.1
05/06/2016,18,19.3
05/06/2016,19,21.5
05/06/2016,20,21.1
05/06/2016,21,20.6
05/06/2016,22,19.5
05/06/2016,23,18.8
05/06/2016,24,18.3
06/06/2016,1,18.1
06/06/2016,2,17.6
06/06/2016,3,17.2
06/06/2016,4,16.7
06/06/2016,5,16.4
06/06/2016,6,16.4
06/06/2016,7,16.7
06/06/2016,8,18.4
06/06/2016,9,19.1
06/06/2016,10,19.9
06/06/2016,11,20.8
06/06/2016,12,21.9
06/06/2016,13,23.4
06/06/2016,14,24.1
06/06/2016,15,24.6
06/06/2016,16,25.1
06/06/2016,17,25.5
06/06/2016,18,23.1
06/06/2016,19,20.5
06/06/2016,20,15.3
06/06/2016,21,15.6
06/06/2016,22,15.3
06/06/2016,23,15.3
06/06/2016,24,15.7
07/06/2016,1,15.5
07/06/2016,2,15.7
07/06/2016,3,15.5
07/06/2016,4,15.4
07/06/2016,5,15.1
07/06/2016,6,15.3
07/06/2016,7,15.9
07/06/2016,8,15.6
07/06/2016,9,16.9
07/06/2016,10,16.5
07/06/2016,11,17.7
07/06/2016,12,16.9
07/06/2016,13,18.7
07/06/2016,14,19.1
07/06/2016,15,20.5
07/06/2016,16,19.2
07/06/2016,17,19
07/06/2016,18,17
07/06/2016,19,16.2
07/06/2016,20,16
07/06/2016,21,14.9
07/06/2016,22,14.1
07/06/2016,23,12.9
07/06/2016,24,12.2
08/06/2016,1,11.8
08/06/2016,2,11.1
08/06/2016,3,10.5
08/06/2016,4,10
08/06/2016,5,8.9
08/06/2016,6,8.3
08/06/2016,7,9.4
08/06/2016,8,10.7
08/06/2016,9,12.4
08/06/2016,10,12.4
08/06/2016,11,14
08/06/2016,12,14.1
08/06/2016,13,13
08/06/2016,14,13.4
08/06/2016,15,14.1
08/06/2016,16,13.8
08/06/2016,17,13.5
08/06/2016,18,13.8
08/06/2016,19,13.5
08/06/2016,20,13.5
08/06/2016,21,12.9
08/06/2016,22,11.8
08/06/2016,23,10.8
08/06/2016,24,10.2
09/06/2016,1,9.4
09/06/2016,2,8.9
09/06/2016,3,8.4
09/06/2016,4,8.9
09/06/2016,5,8.2
09/06/2016,6,8.7
09/06/2016,7,9.5
09/06/2016,8,11.4
09/06/2016,9,13.4
09/06/2016,10,14.4
09/06/2016,11,16.6
09/06/2016,12,17.9
09/06/2016,13,18
09/06/2016,14,18.7
09/06/2016,15,19.4
09/06/2016,16,20.1
09/06/2016,17,19.8
09/06/2016,18,19.8
09/06/2016,19,19
09/06/2016,20,17.8
09/06/2016,21,16.5
09/06/2016,22,15.2
09/06/2016,23,14.6
09/06/2016,24,13.2
10/06/2016,1,12.3
10/06/2016,2,11.6
10/06/2016,3,11.7
10/06/2016,4,10.6
10/06/2016,5,11
10/06/2016,6,10.9
10/06/2016,7,12.8
10/06/2016,8,14.9
10/06/2016,9,16.6
10/06/2016,10,18.4
10/06/2016,11,19.6
10/06/2016,12,18.8
10/06/2016,13,19.5
10/06/2016,14,20.2
10/06/2016,15,21.1
10/06/2016,16,21.8
10/06/2016,17,22.1
10/06/2016,18,22
10/06/2016,19,20.9
10/06/2016,20,20.1
10/06/2016,21,18.8
10/06/2016,22,17.5
10/06/2016,23,16.6
10/06/2016,24,15.6
11/06/2016,1,15.9
11/06/2016,2,17.1
11/06/2016,3,17.3
11/06/2016,4,17.2
11/06/2016,5,13.1
11/06/2016,6,13.5
11/06/2016,7,14
11/06/2016,8,15.7
11/06/2016,9,17.7
11/06/2016,10,20.6
11/06/2016,11,20.4
11/06/2016,12,25.9
11/06/2016,13,27.1
11/06/2016,14,27.9
11/06/2016,15,29.4
11/06/2016,16,30
11/06/2016,17,30.4
11/06/2016,18,30.1
11/06/2016,19,30.1
11/06/2016,20,30
11/06/2016,21,29.4
11/06/2016,22,28.2
11/06/2016,23,26.4
11/06/2016,24,23.1
12/06/2016,1,20.6
12/06/2016,2,19.5
12/06/2016,3,18.1
12/06/2016,4,17.2
12/06/2016,5,15.7
12/06/2016,6,14.1
12/06/2016,7,14.2
12/06/2016,8,15.2
12/06/2016,9,16
12/06/2016,10,17
12/06/2016,11,18
12/06/2016,12,18.2
12/06/2016,13,19.1
12/06/2016,14,18.6
12/06/2016,15,18.7
12/06/2016,16,18.8
12/06/2016,17,19.6
12/06/2016,18,18.8
12/06/2016,19,18.6
12/06/2016,20,17.9
12/06/2016,21,16.8
12/06/2016,22,16.5
12/06/2016,23,16.1
12/06/2016,24,15.5
13/06/2016,1,14.7
13/06/2016,2,14
13/06/2016,3,13.4
13/06/2016,4,12.6
13/06/2016,5,12.2
13/06/2016,6,12
13/06/2016,7,12.4
13/06/2016,8,13.7
13/06/2016,9,14.4
13/06/2016,10,16.2
13/06/2016,11,17.7
13/06/2016,12,17.9
13/06/2016,13,17.7
13/06/2016,14,18.2
13/06/2016,15,18.6
13/06/2016,16,18.5
13/06/2016,17,17.5
13/06/2016,18,17.4
13/06/2016,19,17.8
13/06/2016,20,17.4
13/06/2016,21,16.1
13/06/2016,22,15.3
13/06/2016,23,14.8
13/06/2016,24,14.4
14/06/2016,1,13.6
14/06/2016,2,13.7
14/06/2016,3,13.1
14/06/2016,4,12.2
14/06/2016,5,11.6
14/06/2016,6,11.7
14/06/2016,7,11.8
14/06/2016,8,13.6
14/06/2016,9,15.3
14/06/2016,10,16.4
14/06/2016,11,17.2
14/06/2016,12,17.5
14/06/2016,13,17.1
14/06/2016,14,18.2
14/06/2016,15,19.2
14/06/2016,16,20.5
14/06/2016,17,20.1
14/06/2016,18,19.8
14/06/2016,19,19.7
14/06/2016,20,19.2
14/06/2016,21,17.6
14/06/2016,22,16.5
14/06/2016,23,15.4
14/06/2016,24,14.8
15/06/2016,1,14.4
15/06/2016,2,14.1
15/06/2016,3,14
15/06/2016,4,13.7
15/06/2016,5,11.9
15/06/2016,6,12.9
15/06/2016,7,14.2
15/06/2016,8,17.4
15/06/2016,9,20.1
15/06/2016,10,20.5
15/06/2016,11,22.4
15/06/2016,12,22.7
15/06/2016,13,23
15/06/2016,14,23.4
15/06/2016,15,22.3
15/06/2016,16,23
15/06/2016,17,21.7
15/06/2016,18,21.3
15/06/2016,19,20.9
15/06/2016,20,20.1
15/06/2016,21,18.4
15/06/2016,22,18.7
15/06/2016,23,18.9
15/06/2016,24,19.4
16/06/2016,1,18.4
16/06/2016,2,18
16/06/2016,3,15.4
16/06/2016,4,15.4
16/06/2016,5,15.5
16/06/2016,6,17.4
16/06/2016,7,17.7
16/06/2016,8,18.9
16/06/2016,9,21.2
16/06/2016,10,21.2
16/06/2016,11,20.4
16/06/2016,12,20.8
16/06/2016,13,21.5
16/06/2016,14,23.3
16/06/2016,15,25
16/06/2016,16,25
16/06/2016,17,23.7
16/06/2016,18,23.7
16/06/2016,19,25
16/06/2016,20,25
16/06/2016,21,24.2
16/06/2016,22,22
16/06/2016,23,22.1
16/06/2016,24,21.8
17/06/2016,1,21.8
17/06/2016,2,18.3
17/06/2016,3,16.5
17/06/2016,4,16.6
17/06/2016,5,16.4
17/06/2016,6,17
17/06/2016,7,18.7
17/06/2016,8,22.2
17/06/2016,9,24.9
17/06/2016,10,26.8
17/06/2016,11,27.3
17/06/2016,12,27.3
17/06/2016,13,26.9
17/06/2016,14,26.6
17/06/2016,15,27.5
17/06/2016,16,27.8
17/06/2016,17,28.2
17/06/2016,18,27.8
17/06/2016,19,27.1
17/06/2016,20,26.8
17/06/2016,21,25.7
17/06/2016,22,24
17/06/2016,23,22.5
17/06/2016,24,21.8
18/06/2016,1,20.1
18/06/2016,2,19.1
18/06/2016,3,18.8
18/06/2016,4,18.5
18/06/2016,5,17.1
18/06/2016,6,17.8
18/06/2016,7,19.4
18/06/2016,8,21.7
18/06/2016,9,24.5
18/06/2016,10,26.9
18/06/2016,11,27.2
18/06/2016,12,27.2
18/06/2016,13,28.3
18/06/2016,14,28.6
18/06/2016,15,29.8
18/06/2016,16,29.1
18/06/2016,17,28.9
18/06/2016,18,28.8
18/06/2016,19,28.9
18/06/2016,20,27.7
18/06/2016,21,25.1
18/06/2016,22,23.5
18/06/2016,23,22.6
18/06/2016,24,21.9
19/06/2016,1,20.7
19/06/2016,2,20.2
19/06/2016,3,19.2
19/06/2016,4,20
19/06/2016,5,19.6
19/06/2016,6,18.9
19/06/2016,7,19
19/06/2016,8,22
19/06/2016,9,25
19/06/2016,10,25
19/06/2016,11,26
19/06/2016,12,27.8
19/06/2016,13,29.1
19/06/2016,14,30.4
19/06/2016,15,30
19/06/2016,16,30.3
19/06/2016,17,31
19/06/2016,18,29.5
19/06/2016,19,27.4
19/06/2016,20,26
19/06/2016,21,28.1
19/06/2016,22,26.8
19/06/2016,23,25.4
19/06/2016,24,23.7
20/06/2016,1,22.4
20/06/2016,2,21.4
20/06/2016,3,20.5
20/06/2016,4,21.1
20/06/2016,5,20.4
20/06/2016,6,20.4
20/06/2016,7,20.5
20/06/2016,8,22
20/06/2016,9,23.6
20/06/2016,10,25.4
20/06/2016,11,27.3
20/06/2016,12,28.2
20/06/2016,13,29
20/06/2016,14,28.9
20/06/2016,15,28.3
20/06/2016,16,29.4
20/06/2016,17,28.4
20/06/2016,18,28.1
20/06/2016,19,29.8
20/06/2016,20,30.7
20/06/2016,21,29.2
20/06/2016,22,26.4
20/06/2016,23,23.7
20/06/2016,24,21.7
21/06/2016,1,20.3
21/06/2016,2,19.2
21/06/2016,3,18
21/06/2016,4,17.5
21/06/2016,5,16.5
21/06/2016,6,15.9
21/06/2016,7,16.2
21/06/2016,8,18.1
21/06/2016,9,20.2
21/06/2016,10,21.7
21/06/2016,11,22.5
21/06/2016,12,22.5
21/06/2016,13,23.9
21/06/2016,14,25.3
21/06/2016,15,24.3
21/06/2016,16,25.7
21/06/2016,17,25
21/06/2016,18,24.8
21/06/2016,19,24.8
21/06/2016,20,24
21/06/2016,21,22.8
21/06/2016,22,22.3
21/06/2016,23,20.5
21/06/2016,24,19.5
22/06/2016,1,18.7
22/06/2016,2,19.4
22/06/2016,3,18.5
22/06/2016,4,17.2
22/06/2016,5,16.6
22/06/2016,6,16.1
22/06/2016,7,16.4
22/06/2016,8,18.2
22/06/2016,9,19.7
22/06/2016,10,21.5
22/06/2016,11,21.4
22/06/2016,12,23.3
22/06/2016,13,23.2
22/06/2016,14,24
22/06/2016,15,24.5
22/06/2016,16,25.5
22/06/2016,17,22.9
22/06/2016,18,24.4
22/06/2016,19,23.8
22/06/2016,20,22.6
22/06/2016,21,21.2
22/06/2016,22,20.5
22/06/2016,23,19.4
22/06/2016,24,19.1
23/06/2016,1,17.3
23/06/2016,2,17.6
23/06/2016,3,17.2
23/06/2016,4,16.8
23/06/2016,5,15.7
23/06/2016,6,15.7
23/06/2016,7,15.6
23/06/2016,8,17.2
23/06/2016,9,19.1
23/06/2016,10,20.8
23/06/2016,11,21.6
23/06/2016,12,20.9
23/06/2016,13,21.4
23/06/2016,14,22
23/06/2016,15,21.4
23/06/2016,16,22.4
23/06/2016,17,23.5
23/06/2016,18,22.9
23/06/2016,19,22
23/06/2016,20,20.9
23/06/2016,21,19.9
23/06/2016,22,19.2
23/06/2016,23,17.4
23/06/2016,24,17.5
24/06/2016,1,18.1
24/06/2016,2,17.6
24/06/2016,3,16.2
24/06/2016,4,15.7
24/06/2016,5,15.6
24/06/2016,6,15.7
24/06/2016,7,18
24/06/2016,8,19.2
24/06/2016,9,21.2
24/06/2016,10,23.4
24/06/2016,11,23.4
24/06/2016,12,23.8
24/06/2016,13,25.4
24/06/2016,14,25.5
24/06/2016,15,26.3
24/06/2016,16,26.9
24/06/2016,17,26.8
24/06/2016,18,26.1
24/06/2016,19,24.2
24/06/2016,20,22.1
24/06/2016,21,21.4
24/06/2016,22,20.8
24/06/2016,23,21
24/06/2016,24,19.8
25/06/2016,1,18.8
25/06/2016,2,18.3
25/06/2016,3,17.7
25/06/2016,4,17.4
25/06/2016,5,nan
25/06/2016,6,nan
25/06/2016,7,nan
25/06/2016,8,nan
25/06/2016,9,23.2
25/06/2016,10,23.9
25/06/2016,11,25.1
25/06/2016,12,25.7
25/06/2016,13,26.1
25/06/2016,14,27.6
25/06/2016,15,27.3
25/06/2016,16,27
25/06/2016,17,27.9
25/06/2016,18,27.4
25/06/2016,19,24.8
25/06/2016,20,23.5
25/06/2016,21,22.4
25/06/2016,22,22.3
25/06/2016,23,21.3
25/06/2016,24,20.2
26/06/2016,1,21
26/06/2016,2,20.9
26/06/2016,3,20.1
26/06/2016,4,19
26/06/2016,5,18.9
26/06/2016,6,18.8
26/06/2016,7,20
26/06/2016,8,22.8
26/06/2016,9,24.5
26/06/2016,10,25.1
26/06/2016,11,27.5
26/06/2016,12,28.9
26/06/2016,13,29.3
26/06/2016,14,30.4
26/06/2016,15,31.4
26/06/2016,16,28.6
26/06/2016,17,28.4
26/06/2016,18,28.4
26/06/2016,19,29.2
26/06/2016,20,27.9
26/06/2016,21,26.8
26/06/2016,22,26.1
26/06/2016,23,22
26/06/2016,24,22.4
27/06/2016,1,21.7
27/06/2016,2,21.3
27/06/2016,3,21.7
27/06/2016,4,21.8
27/06/2016,5,22.4
27/06/2016,6,21.6
27/06/2016,7,22.7
27/06/2016,8,24.2
27/06/2016,9,25.8
27/06/2016,10,27.6
27/06/2016,11,28.8
